65503|60|0|0|49
46794|1508|0|0|19
38648|1463|0|0|77
60915|793|0|0|88
24889|890|0|0|63
18182|684|0|0|53
16646|1373|0|0|81
19398|1387|0|0|83
52664|1540|0|0|54
26586|1420|0|0|27
64450|1039|0|0|48
02102|352|0|0|65
01379|1291|0|0|57
64455|1039|0|0|70
64456|1039|0|0|78
26574|286|0|0|37
45110|957|0|0|134
45111|957|0|0|80
45112|957|0|0|47
20800|531|0|0|53
45442|94|0|0|62
45443|94|0|0|65
45440|94|0|0|60
45441|94|0|0|95
05734|3|0|0|68
05736|3|0|0|11
05737|3|0|0|54
05730|3|0|0|31
05731|3|0|0|46
05732|3|0|0|72
05733|3|0|0|91
44791|1500|0|0|82
44242|1191|0|0|59
44793|1500|0|0|47
44792|1500|0|0|32
44795|1500|0|0|60
43261|1486|0|0|72
07532|1643|0|0|68
42838|67|0|0|60
05229|77|0|0|71
01020|1289|0|0|61
26573|286|0|0|28
42832|67|0|0|41
42833|67|0|0|81
42830|67|0|0|59
42831|67|0|0|42
42836|67|0|0|45
37791|303|0|0|26
37790|303|0|0|80
68178|74|0|0|72
24171|887|0|0|37
62818|1272|0|0|91
07864|1648|0|0|42
68173|177|0|0|87
68172|175|0|0|100
68171|73|0|0|81
62819|1272|0|0|64
68177|15|0|0|142
25529|1765|0|0|49
62360|799|0|0|50
09199|833|0|0|128
16233|1090|0|0|46
14624|58|0|0|40
14625|58|0|0|66
14627|58|0|0|40
67174|976|0|0|52
14622|58|0|0|91
14623|58|0|0|87
11972|1670|0|0|43
14628|58|0|0|72
14629|58|0|0|64
38644|1463|0|0|82
48892|1214|0|0|41
38646|1463|0|0|33
38647|1463|0|0|60
38642|1463|0|0|42
07755|826|0|0|100
36421|1168|0|0|64
66307|945|0|0|67
14607|1694|0|0|49
66304|434|0|0|70
04005|1310|0|0|54
05619|818|0|0|43
48897|1214|0|0|73
57945|14|0|0|54
04388|816|0|0|78
24257|1122|0|0|48
16235|1090|0|0|69
24367|1412|0|0|65
37476|566|0|0|58
37477|566|0|0|64
54170|992|0|0|84
33851|1811|0|0|68
54172|992|0|0|54
54173|992|0|0|74
54174|992|0|0|64
33855|1811|0|0|29
38017|737|0|0|40
54178|992|0|0|103
54179|992|0|0|64
00850|1601|0|0|70
20973|1744|0|0|67
04175|483|0|0|81
04389|816|0|0|106
04176|483|0|0|70
04171|483|0|0|96
04170|483|0|0|81
17829|203|0|0|67
17828|203|0|0|40
17827|203|0|0|35
17826|203|0|0|44
17825|203|0|0|55
17824|203|0|0|62
17823|203|0|0|34
17821|203|0|0|49
17820|203|0|0|106
29383|716|0|0|84
20258|1739|0|0|54
27579|552|0|0|57
24547|1762|0|0|68
44376|236|0|0|51
27573|552|0|0|77
27570|552|0|0|73
27576|552|0|0|74
08432|80|0|0|62
27574|552|0|0|27
27575|552|0|0|48
44427|747|0|0|62
44426|747|0|0|28
44425|747|0|0|54
44374|236|0|0|41
48029|969|0|0|32
67103|950|0|0|36
44373|236|0|0|40
67101|1876|0|0|76
67100|747|0|0|38
67107|168|0|0|44
67106|578|0|0|48
67105|168|0|0|45
44372|236|0|0|27
37841|930|0|0|30
02829|479|0|0|67
07679|1059|0|0|54
23055|537|0|0|66
23054|537|0|0|51
02827|479|0|0|54
44370|236|0|0|43
23051|537|0|0|28
23053|537|0|0|73
16236|1090|0|0|28
44544|1497|0|0|67
09517|1065|0|0|57
23650|1756|0|0|32
56972|1008|0|0|57
66009|1444|0|0|53
29925|1785|0|0|61
56973|1008|0|0|137
39596|312|0|0|74
39595|312|0|0|68
39594|312|0|0|57
39593|312|0|0|66
39590|312|0|0|52
59032|1260|0|0|83
59033|1260|0|0|44
16880|1714|0|0|81
65175|650|0|0|62
59036|1260|0|0|27
24253|1122|0|0|47
59034|1260|0|0|72
59035|1260|0|0|32
04220|1624|0|0|54
14130|1359|0|0|54
01231|1607|0|0|81
37419|734|0|0|36
55110|1241|0|0|29
31234|1792|0|0|38
38214|1833|0|0|28
03452|1048|0|0|65
31238|1792|0|0|59
29920|1785|0|0|35
63119|1273|0|0|113
07866|1648|0|0|77
47673|758|0|0|85
03429|641|0|0|58
47672|758|0|0|32
50252|1218|0|0|67
09519|1065|0|0|74
65888|550|0|0|73
10713|193|0|0|54
34558|220|0|0|32
66306|167|0|0|65
68161|995|0|0|106
24519|1123|0|0|33
65881|117|0|0|56
65885|1131|0|0|67
44972|1884|0|0|24
47676|758|0|0|89
07789|1060|0|0|60
42662|1186|0|0|65
36803|1825|0|0|34
24251|1122|0|0|52
47674|758|0|0|51
03199|1306|0|0|65
66504|1933|0|0|59
07787|1060|0|0|26
50419|444|0|0|49
50418|444|0|0|76
24518|1123|0|0|39
66502|1232|0|0|59
66123|1167|0|0|51
50413|444|0|0|54
50412|444|0|0|52
50411|444|0|0|75
50410|444|0|0|50
66508|447|0|0|71
56578|28|0|0|155
50415|444|0|0|30
50414|444|0|0|32
55339|247|0|0|57
55338|247|0|0|58
28876|1142|0|0|54
66121|565|0|0|75
65084|52|0|0|64
65085|52|0|0|59
65086|52|0|0|64
65087|353|0|0|47
65088|1616|0|0|65
07783|1060|0|0|54
55332|247|0|0|65
55627|1953|0|0|82
55337|247|0|0|91
21571|1742|0|0|67
07781|1060|0|0|46
07780|1060|0|0|66
06372|1054|0|0|117
27375|1135|0|0|113
28877|1142|0|0|33
15555|856|0|0|59
31237|1792|0|0|58
42668|1483|0|0|39
04380|1627|0|0|78
60907|793|0|0|57
26569|286|0|0|28
69417|1466|0|0|87
69416|932|0|0|83
69413|26|0|0|51
69412|226|0|0|76
69411|13|0|0|57
66760|470|0|0|69
66761|470|0|0|41
66762|1272|0|0|47
66764|1033|0|0|53
66765|344|0|0|42
66766|345|0|0|53
66767|345|0|0|64
66769|30|0|0|48
61233|1585|0|0|67
61232|1585|0|0|42
01596|1294|0|0|45
65268|661|0|0|65
54083|598|0|0|43
04223|1624|0|0|68
62454|622|0|0|58
65265|827|0|0|73
61239|1585|0|0|73
65267|1327|0|0|73
65260|264|0|0|62
01599|1294|0|0|100
65262|107|0|0|73
65263|79|0|0|68
22018|1748|0|0|72
22019|1748|0|0|73
44811|1881|0|0|127
22012|1748|0|0|54
59735|1264|0|0|80
22010|1748|0|0|45
49936|1217|0|0|52
28875|1142|0|0|40
22017|1748|0|0|72
59734|1264|0|0|42
43462|434|0|0|76
43460|434|0|0|58
43461|434|0|0|73
31908|159|0|0|65
31909|159|0|0|67
54531|1555|0|0|107
31904|159|0|0|45
31905|159|0|0|68
31906|159|0|0|55
31907|159|0|0|88
31901|159|0|0|53
31902|159|0|0|54
31903|159|0|0|44
19704|875|0|0|136
16065|676|0|0|83
16066|676|0|0|17
19707|875|0|0|68
16063|676|0|0|64
20971|1744|0|0|56
11287|1665|0|0|107
11286|1665|0|0|27
56827|330|0|0|131
56820|330|0|0|38
56821|330|0|0|32
17627|679|0|0|31
17629|679|0|0|54
17628|679|0|0|86
56828|330|0|0|90
56829|330|0|0|52
20795|531|0|0|44
41828|232|0|0|68
41829|232|0|0|67
13533|1082|0|0|54
13532|1082|0|0|70
13534|1082|0|0|41
13536|1082|0|0|67
67499|372|0|0|52
41822|232|0|0|82
41824|232|0|0|51
41825|232|0|0|26
41826|232|0|0|25
11999|1671|0|0|49
57663|333|0|0|76
57665|333|0|0|77
57666|333|0|0|77
43686|435|0|0|71
43687|435|0|0|71
43684|435|0|0|38
43685|435|0|0|68
43682|435|0|0|87
43680|435|0|0|65
19560|389|0|0|27
19562|389|0|0|25
57954|334|0|0|40
19564|389|0|0|60
19565|389|0|0|63
19566|389|0|0|49
19567|389|0|0|84
57953|14|0|0|73
16398|1372|0|0|65
16399|1372|0|0|43
51108|769|0|0|37
62508|102|0|0|68
62509|102|0|0|64
52107|1231|0|0|46
52106|1231|0|0|47
20737|691|0|0|88
62500|102|0|0|93
62501|102|0|0|56
62502|102|0|0|78
62503|102|0|0|70
62504|102|0|0|54
62505|102|0|0|57
62506|102|0|0|41
62507|102|0|0|80
13462|851|0|0|77
61191|1985|0|0|53
14161|1360|0|0|52
44970|1884|0|0|63
43689|435|0|0|73
21282|281|0|0|22
21280|281|0|0|22
46305|439|0|0|67
49174|96|0|0|31
49175|96|0|0|38
49178|96|0|0|73
34382|922|0|0|79
04618|105|0|0|45
04619|105|0|0|43
45657|1894|0|0|62
45656|1894|0|0|47
04349|355|0|0|133
04347|355|0|0|29
04344|355|0|0|34
35118|296|0|0|54
04343|355|0|0|84
04616|105|0|0|38
04617|105|0|0|29
57085|132|0|0|93
57084|132|0|0|87
57087|132|0|0|74
57086|132|0|0|54
57081|132|0|0|54
57080|132|0|0|72
57083|132|0|0|65
57082|132|0|0|43
10399|369|0|0|54
02853|1615|0|0|27
57089|1009|0|0|34
35115|296|0|0|71
16936|862|0|0|79
12676|1352|0|0|77
16934|862|0|0|57
09504|1658|0|0|39
16930|862|0|0|27
19972|876|0|0|53
40635|934|0|0|75
13546|197|0|0|86
13547|197|0|0|54
12222|505|0|0|40
12223|505|0|0|145
54419|994|0|0|90
12221|1346|0|0|75
63050|1998|0|0|74
54413|452|0|0|53
62490|1996|0|0|39
12228|505|0|0|36
12229|505|0|0|63
70345|26|0|0|107
15709|857|0|0|68
70346|336|0|0|103
70341|274|0|0|104
19975|876|0|0|75
70291|734|0|0|89
70342|155|0|0|99
15876|1706|0|0|98
07417|364|0|0|90
41171|939|0|0|56
70349|462|0|0|100
70348|3|0|0|95
15706|857|0|0|124
15707|857|0|0|102
10579|501|0|0|117
16704|1374|0|0|25
10577|501|0|0|45
57881|1254|0|0|61
57883|1254|0|0|64
57882|1254|0|0|53
37305|1828|0|0|75
37306|1828|0|0|66
21425|205|0|0|48
56837|48|0|0|91
05699|489|0|0|51
37308|1828|0|0|26
63277|1994|0|0|59
13549|197|0|0|37
58281|1255|0|0|60
41831|232|0|0|72
70161|1085|0|0|130
59959|619|0|0|42
59958|619|0|0|9
67593|201|0|0|32
67594|1|0|0|36
67595|203|0|0|46
67597|1098|0|0|47
67598|680|0|0|48
59953|619|0|0|47
59952|619|0|0|46
59956|619|0|0|71
58938|617|0|0|52
03343|639|0|0|52
03342|639|0|0|30
03340|639|0|0|52
26810|895|0|0|67
03344|639|0|0|70
58686|336|0|0|52
58687|336|0|0|67
58684|336|0|0|28
58685|336|0|0|77
58682|336|0|0|35
58683|336|0|0|29
58680|336|0|0|48
05960|650|0|0|127
05963|650|0|0|54
05962|650|0|0|87
05965|650|0|0|27
05964|650|0|0|42
05967|650|0|0|88
05966|650|0|0|59
22413|1113|0|0|57
05220|1630|0|0|65
12016|1079|0|0|57
67378|486|0|0|48
67379|260|0|0|57
03520|1049|0|0|72
67374|643|0|0|37
67375|812|0|0|72
67376|485|0|0|40
67377|259|0|0|49
67370|640|0|0|46
67371|182|0|0|63
67372|481|0|0|59
67373|642|0|0|58
24551|1762|0|0|23
24553|1762|0|0|40
33246|1446|0|0|73
24555|1762|0|0|69
24554|1762|0|0|51
45652|1894|0|0|85
58897|1259|0|0|78
33240|1446|0|0|35
14479|375|0|0|41
14478|375|0|0|61
28425|290|0|0|22
28424|290|0|0|51
28427|290|0|0|35
28426|290|0|0|52
16504|1711|0|0|63
14474|375|0|0|18
28423|290|0|0|92
16382|1094|0|0|48
15161|377|0|0|19
01251|1043|0|0|57
59123|1975|0|0|60
31571|1150|0|0|79
32863|915|0|0|37
30222|1432|0|0|62
16386|1094|0|0|48
59082|1261|0|0|70
59081|1261|0|0|61
65734|1750|0|0|56
45055|1502|0|0|46
59080|1261|0|0|37
11930|1669|0|0|118
66555|1557|0|0|74
07198|362|0|0|25
07199|362|0|0|88
55105|1241|0|0|32
16396|1372|0|0|68
07191|362|0|0|30
07196|362|0|0|41
07197|362|0|0|39
07194|362|0|0|52
47573|1909|0|0|56
22000|1749|0|0|59
11931|1669|0|0|28
59003|1974|0|0|107
32869|1155|0|0|32
35218|727|0|0|60
40577|1180|0|0|82
17031|1376|0|0|53
35214|1163|0|0|30
35216|1163|0|0|77
35210|1163|0|0|87
35211|1163|0|0|33
35212|1163|0|0|79
35213|1163|0|0|54
07440|824|0|0|78
07441|824|0|0|67
07443|824|0|0|86
07444|824|0|0|52
07445|824|0|0|49
07446|824|0|0|79
07447|824|0|0|81
11560|146|0|0|89
11561|146|0|0|116
11562|146|0|0|54
11563|146|0|0|42
11564|146|0|0|72
11565|146|0|0|63
11566|146|0|0|78
47029|1510|0|0|28
54666|1948|0|0|29
66434|443|0|0|49
07515|1642|0|0|62
17036|1376|0|0|85
24587|541|0|0|83
04975|1628|0|0|82
39504|740|0|0|63
17037|1376|0|0|38
50529|1220|0|0|81
04973|1628|0|0|42
04972|1628|0|0|129
50528|1220|0|0|53
22249|1112|0|0|56
17039|1376|0|0|71
22247|1112|0|0|34
59001|1974|0|0|124
22242|1112|0|0|35
42568|1184|0|0|46
25048|891|0|0|52
31874|1443|0|0|40
24580|541|0|0|42
49937|1217|0|0|69
00870|1287|0|0|52
25041|891|0|0|40
00872|1287|0|0|55
24581|541|0|0|57
25044|891|0|0|46
49934|1217|0|0|78
25047|891|0|0|54
04102|1311|0|0|137
01509|1293|0|0|67
05877|1053|0|0|47
65471|675|0|0|79
43876|1869|0|0|50
05876|1053|0|0|54
10254|1659|0|0|81
05875|1053|0|0|89
46792|1508|0|0|29
18241|867|0|0|163
35805|1454|0|0|85
05874|1053|0|0|46
24881|700|0|0|72
66439|977|0|0|42
52050|1535|0|0|49
24588|541|0|0|57
56109|1004|0|0|58
27410|551|0|0|27
56107|1004|0|0|65
56106|1004|0|0|48
56105|1004|0|0|42
24589|541|0|0|73
58080|1573|0|0|57
07510|1642|0|0|127
46796|1508|0|0|49
25528|1765|0|0|24
23651|1756|0|0|57
46795|1508|0|0|34
57279|98|0|0|54
57276|98|0|0|93
57277|98|0|0|39
14014|1688|0|0|72
02968|1303|0|0|57
44975|1884|0|0|75
65695|693|0|0|78
65694|881|0|0|69
65696|205|0|0|48
65690|392|0|0|74
65692|204|0|0|73
51821|591|0|0|70
51820|591|0|0|51
51823|591|0|0|57
51822|591|0|0|67
55810|1000|0|0|73
51824|591|0|0|67
55813|1000|0|0|64
01471|139|0|0|63
01470|139|0|0|69
06317|823|0|0|54
06316|823|0|0|22
06315|823|0|0|97
06314|823|0|0|51
05999|1633|0|0|109
44058|575|0|0|70
23245|1404|0|0|47
30223|1432|0|0|89
63046|1998|0|0|49
63047|1998|0|0|43
63045|1998|0|0|54
57412|1011|0|0|34
19326|525|0|0|49
57410|1011|0|0|84
57411|1011|0|0|76
57417|1011|0|0|73
57414|1011|0|0|54
19327|525|0|0|67
65523|864|0|0|49
67046|1271|0|0|44
65520|113|0|0|58
65526|382|0|0|51
65524|865|0|0|83
49541|587|0|0|54
19325|525|0|0|26
49547|587|0|0|82
67044|102|0|0|23
49545|587|0|0|65
49544|587|0|0|59
20114|1738|0|0|52
02047|475|0|0|55
67513|147|0|0|46
65479|1089|0|0|62
47104|583|0|0|127
45468|1890|0|0|76
47107|583|0|0|33
67043|1029|0|0|44
65474|1707|0|0|76
43147|1865|0|0|92
47106|583|0|0|43
69492|1241|0|0|62
43149|1865|0|0|34
43148|1865|0|0|28
18246|867|0|0|40
49327|318|0|0|48
05750|3|0|0|84
49324|1216|0|0|72
05204|357|0|0|80
47103|583|0|0|42
49321|1216|0|0|62
49899|1923|0|0|41
49898|1923|0|0|80
05759|649|0|0|49
49329|318|0|0|52
68111|226|0|0|85
68110|13|0|0|110
68114|26|0|0|83
22814|206|0|0|76
22815|206|0|0|51
55869|1954|0|0|27
68118|312|0|0|104
22818|206|0|0|67
29328|902|0|0|76
60465|467|0|0|80
60464|467|0|0|58
60460|467|0|0|66
60462|467|0|0|42
46315|1899|0|0|63
34548|1161|0|0|51
36791|301|0|0|68
46314|1899|0|0|72
36826|222|0|0|40
36827|222|0|0|93
66642|1019|0|0|79
10769|372|0|0|51
10768|372|0|0|42
36828|222|0|0|49
36829|222|0|0|70
70132|50|0|0|131
70133|401|0|0|111
37983|304|0|0|48
54997|601|0|0|32
58947|1020|0|0|97
54995|601|0|0|84
18897|870|0|0|50
58943|617|0|0|54
54991|601|0|0|53
18899|870|0|0|66
18898|870|0|0|71
58949|1020|0|0|74
58948|1020|0|0|56
54998|601|0|0|48
38623|307|0|0|40
38621|307|0|0|90
38626|307|0|0|38
38625|307|0|0|52
30220|1432|0|0|80
38628|307|0|0|66
38629|307|0|0|51
27102|1133|0|0|62
40629|934|0|0|45
45113|957|0|0|60
45114|957|0|0|24
50370|1525|0|0|37
45115|957|0|0|67
44221|1495|0|0|74
44222|1495|0|0|33
44225|1495|0|0|59
44227|1495|0|0|75
44226|1495|0|0|51
45117|957|0|0|67
38875|1837|0|0|48
18769|387|0|0|45
16110|1708|0|0|88
03315|1617|0|0|36
48563|1213|0|0|67
18093|1725|0|0|37
18092|1725|0|0|65
18091|1725|0|0|68
33520|1809|0|0|58
48560|1213|0|0|38
30055|718|0|0|52
18094|1725|0|0|24
48054|238|0|0|75
48052|238|0|0|70
48050|238|0|0|42
48051|238|0|0|64
27558|1422|0|0|45
27559|1422|0|0|62
04159|814|0|0|47
04158|814|0|0|37
38874|1837|0|0|58
66740|101|0|0|66
09238|368|0|0|97
10185|109|0|0|45
10184|109|0|0|77
10187|109|0|0|80
67164|318|0|0|52
10183|109|0|0|70
67169|587|0|0|37
03127|181|0|0|72
10189|109|0|0|53
10188|109|0|0|72
03126|181|0|0|81
49083|586|0|0|60
04355|1314|0|0|84
45423|1889|0|0|28
65829|700|0|0|46
03437|182|0|0|38
14012|1688|0|0|54
04354|1314|0|0|40
40760|936|0|0|77
40761|936|0|0|46
40762|936|0|0|45
09237|368|0|0|41
40766|936|0|0|66
40767|936|0|0|73
03317|1617|0|0|59
47239|966|0|0|39
70311|571|0|0|104
04000|1310|0|0|82
04351|355|0|0|67
62576|1271|0|0|62
47237|966|0|0|68
47236|966|0|0|45
22613|1401|0|0|34
04350|355|0|0|63
59546|465|0|0|88
59547|465|0|0|59
24268|1410|0|0|124
15118|1363|0|0|85
59540|465|0|0|48
49933|1217|0|0|31
15115|1363|0|0|54
15114|1363|0|0|54
04352|355|0|0|75
15111|1363|0|0|87
59548|465|0|0|78
01024|1289|0|0|77
65821|1125|0|0|43
25508|1416|0|0|86
62571|1271|0|0|32
53733|1550|0|0|42
43677|1868|0|0|69
31218|1791|0|0|56
31219|1791|0|0|32
48411|1212|0|0|73
31746|42|0|0|70
58079|1573|0|0|55
16355|1093|0|0|41
66245|1848|0|0|68
31740|410|0|0|86
01021|1289|0|0|57
11381|1074|0|0|54
55118|997|0|0|34
43348|433|0|0|53
37198|731|0|0|45
47301|1201|0|0|43
67784|713|0|0|47
12589|671|0|0|25
67786|406|0|0|52
67781|215|0|0|61
67780|1141|0|0|57
67783|405|0|0|56
37796|303|0|0|70
66240|742|0|0|62
37795|303|0|0|59
12857|1679|0|0|23
12584|671|0|0|57
50471|1925|0|0|45
44912|1501|0|0|67
44911|1501|0|0|61
37794|303|0|0|54
50474|1925|0|0|80
70160|1953|0|0|119
46865|1199|0|0|63
18244|867|0|0|28
49421|1919|0|0|76
33765|1157|0|0|51
37792|303|0|0|54
66562|601|0|0|63
66563|328|0|0|63
66560|600|0|0|49
66561|601|0|0|75
07618|1644|0|0|43
46867|1199|0|0|44
66564|602|0|0|53
16353|1093|0|0|23
66568|1241|0|0|52
42835|67|0|0|54
23407|1405|0|0|26
20235|688|0|0|83
06124|1315|0|0|88
62572|1271|0|0|52
06121|1315|0|0|37
06122|1315|0|0|26
06123|1315|0|0|55
65066|635|0|0|59
65067|636|0|0|70
65064|476|0|0|48
61031|339|0|0|48
65063|1299|0|0|59
65061|256|0|0|51
46182|755|0|0|69
43950|1870|0|0|72
52051|1535|0|0|59
32286|413|0|0|51
32287|413|0|0|59
00378|1284|0|0|35
40579|1180|0|0|61
32284|413|0|0|28
44844|1882|0|0|47
28656|405|0|0|76
28657|405|0|0|59
28655|405|0|0|29
28652|405|0|0|56
28653|405|0|0|22
28650|405|0|0|29
66789|348|0|0|48
32282|413|0|0|68
66784|103|0|0|53
66785|103|0|0|60
32830|1154|0|0|72
66781|135|0|0|52
65209|361|0|0|47
32280|1799|0|0|78
65202|652|0|0|75
61250|1987|0|0|43
65200|19|0|0|48
32281|413|0|0|40
65206|1055|0|0|63
67108|750|0|0|54
65204|143|0|0|66
65205|143|0|0|55
22743|535|0|0|84
40659|1470|0|0|65
41483|1181|0|0|78
43448|434|0|0|24
38975|1464|0|0|80
47300|1201|0|0|70
38972|1464|0|0|40
03150|1305|0|0|67
43335|433|0|0|37
43444|434|0|0|62
43445|434|0|0|28
43446|434|0|0|47
43447|434|0|0|67
55317|455|0|0|36
55315|455|0|0|38
55314|455|0|0|58
55312|455|0|0|37
16004|1370|0|0|27
19765|527|0|0|27
54426|994|0|0|27
32248|65|0|0|28
32249|65|0|0|76
55319|455|0|0|84
56842|48|0|0|44
56840|48|0|0|29
56841|48|0|0|39
56846|48|0|0|35
52348|1233|0|0|51
56844|48|0|0|92
56845|48|0|0|54
17607|275|0|0|75
52344|1233|0|0|37
56848|48|0|0|30
17604|275|0|0|78
17602|275|0|0|52
17601|275|0|0|114
17600|275|0|0|32
53624|1549|0|0|95
59989|1978|0|0|52
44910|1501|0|0|57
25380|543|0|0|78
31838|1442|0|0|62
13513|1082|0|0|57
13512|1685|0|0|75
13511|1685|0|0|74
43557|945|0|0|48
37933|1832|0|0|92
06214|1321|0|0|57
47077|1904|0|0|66
03156|1305|0|0|195
57647|29|0|0|70
57645|29|0|0|72
57643|29|0|0|57
57642|29|0|0|47
57641|29|0|0|25
31834|1442|0|0|66
51128|322|0|0|84
57823|1969|0|0|55
02431|1612|0|0|69
52169|772|0|0|83
47076|1904|0|0|33
64551|803|0|0|48
64550|803|0|0|49
67429|658|0|0|64
41168|939|0|0|65
52161|1537|0|0|57
46054|964|0|0|92
52163|1537|0|0|30
52690|1541|0|0|40
20861|1395|0|0|76
20860|1395|0|0|37
20711|530|0|0|65
46055|964|0|0|50
40655|935|0|0|103
46056|964|0|0|41
62395|1995|0|0|108
60072|1979|0|0|47
60073|1979|0|0|51
46057|964|0|0|37
60074|1979|0|0|72
60075|1979|0|0|69
16114|1708|0|0|43
12680|1352|0|0|81
57606|1968|0|0|66
16116|1708|0|0|53
41693|1477|0|0|107
42318|1480|0|0|68
66129|419|0|0|87
49151|1215|0|0|20
49152|1215|0|0|34
49153|1215|0|0|58
49154|1215|0|0|62
49156|1215|0|0|81
42314|1480|0|0|31
03155|1305|0|0|53
45638|1893|0|0|94
48209|760|0|0|84
45328|1194|0|0|59
52219|1538|0|0|67
16358|1093|0|0|88
45323|1194|0|0|45
41165|939|0|0|132
45326|1194|0|0|54
45325|1194|0|0|93
40657|935|0|0|83
33652|1449|0|0|33
41167|939|0|0|60
10297|1660|0|0|75
41166|939|0|0|27
52215|1538|0|0|63
63788|75|0|0|131
38645|1463|0|0|54
63781|1597|0|0|78
63780|1597|0|0|109
63783|1597|0|0|32
63782|1597|0|0|32
63785|1597|0|0|79
57712|1569|0|0|68
46505|1506|0|0|64
57873|1254|0|0|42
51721|1532|0|0|41
54146|1945|0|0|70
70363|270|0|0|131
70362|455|0|0|117
70360|764|0|0|100
70366|630|0|0|135
70365|1190|0|0|115
04376|1627|0|0|77
22457|1114|0|0|56
70368|735|0|0|128
67080|802|0|0|69
03158|1305|0|0|58
10516|1069|0|0|60
10517|1069|0|0|28
10514|1069|0|0|73
53565|1548|0|0|35
14981|1701|0|0|32
37363|224|0|0|61
14983|1701|0|0|62
14982|1701|0|0|75
21408|532|0|0|58
37367|224|0|0|68
37364|224|0|0|78
21404|693|0|0|58
37368|224|0|0|37
37369|224|0|0|43
21400|693|0|0|54
21401|693|0|0|54
21403|693|0|0|58
04364|1626|0|0|88
39957|933|0|0|45
62780|1030|0|0|59
12108|1345|0|0|45
09200|833|0|0|29
04361|1314|0|0|65
09202|833|0|0|54
57134|611|0|0|68
03159|1305|0|0|55
19514|1734|0|0|43
09209|833|0|0|33
26834|117|0|0|54
26836|117|0|0|74
26837|117|0|0|78
67576|381|0|0|54
67574|273|0|0|53
26838|117|0|0|40
26839|117|0|0|38
67570|1092|0|0|46
67571|1089|0|0|52
48998|1521|0|0|18
21436|205|0|0|44
39951|933|0|0|82
08545|1331|0|0|84
19517|1734|0|0|42
14188|111|0|0|75
01252|1043|0|0|78
33653|1449|0|0|102
09580|498|0|0|79
14180|111|0|0|27
14183|111|0|0|22
14182|111|0|0|27
14185|111|0|0|77
14187|111|0|0|57
14186|111|0|0|77
15850|1368|0|0|63
67104|748|0|0|53
19516|1734|0|0|52
19818|1391|0|0|32
35346|564|0|0|59
67318|1022|0|0|43
67319|251|0|0|42
67312|1971|0|0|40
21439|205|0|0|66
67310|175|0|0|61
67311|460|0|0|58
67316|1578|0|0|37
67317|337|0|0|46
67314|250|0|0|48
21438|205|0|0|51
14457|150|0|0|31
37987|304|0|0|73
14455|150|0|0|54
37985|304|0|0|63
